RepoName;RepoType;GitHubLanguages
selwin/python-user-agents;NonML;Python
senchalabs/connect;NonML;JavaScript
senchalabs/jsduck;NonML;Ruby,JavaScript,PHP
senshu/Sozi;NonML;JavaScript,Python,Shell
sephiroth74/Material-BottomNavigation;NonML;Kotlin,Java
sergeyksv/tingodb;NonML;JavaScript,Shell
sergi/go-diff;NonML;Go,Makefile,Shell
serratus/quaggaJS;NonML;JavaScript,Python,Ruby
serso/android-checkout;NonML;Java
serverdensity/python-daemon;NonML;Python
serverless/event-gateway;NonML;Go,HCL,Shell
servocoder/RichFilemanager;NonML;JavaScript,Java,PHP
seven1m/onebody;NonML;Ruby,Haml,JavaScript
sferik/t;NonML;Ruby,Shell
sftrabbit/CppPatterns-Patterns;NonML;C++
sfzhang15/RefineDet;NonML;C++,Python,Cuda
sghall/resonance;NonML;JavaScript,Shell
sgreben/jp;NonML;Go,Makefile
shadabahmed/logstasher;NonML;Ruby
shadow-1/yi-hack-v3;NonML;C,Shell,JavaScript
shadowsocks/luci-app-shadowsocks;NonML;Lua,Shell,C
shadowsocks/shadowsocks-iOS;NonML;Objective-C,C,C++
shadowsocks/shadowsocks-qt5;NonML;C++,CMake
shadowsocksr-backup/shadowsocksr;NonML;Python,Shell,Batchfile
shakacode/bootstrap-loader;NonML;JavaScript,Shell
shakiba/stage.js;NonML;JavaScript
shanelau/zhihu;NonML;JavaScript
sharish/ScratchView;NonML;Java
sharpdx/SharpDX;NonML;C#,C++,C
shashank88/system_design;NonML;
shaunlebron/parinfer;NonML;JavaScript,Clojure,Shell
shawncplus/phpcomplete.vim;NonML;Vim script,PHP,Ruby
shellljx/TagViewGroup;NonML;Kotlin,Java
shicai/MobileNet-Caffe;NonML;Python
shiyanhui/dht;NonML;Go
shoes/shoes4;NonML;Ruby,Shell,Batchfile
shoheiyokoyama/Koyomi;NonML;Swift,Ruby,Objective-C
shouldjs/should.js;NonML;JavaScript,TypeScript
shu223/AnimatedTransitionGallery;NonML;Objective-C
shu223/PulsingHalo;NonML;Objective-C,Ruby
shurcooL/vfsgen;NonML;Go
shyambhat/InstagramKit;NonML;Objective-C,Ruby
sibblegp/b2blaze;NonML;Python,Shell
sickill/vim-monokai;NonML;Vim script
siddharthkp/cost-of-modules;NonML;JavaScript
siddontang/ledisdb;NonML;Go,Python,Shell
siddontang/mixer;NonML;Go,Yacc,Makefile
sikaozhe1997/Xin-Yue;NonML;Shell
silinternational/ecs-deploy;NonML;Shell,Dockerfile
simeji/jid;NonML;Go
simongog/sdsl-lite;NonML;C++,Makefile,R
simov/express-admin;NonML;JavaScript,Makefile
simplejson/simplejson;NonML;Python,C
simplezhli/Tesseract-OCR-Scanner;NonML;Java
simsong/tcpflow;NonML;C++,C,M4
sinatra/mustermann;NonML;Ruby
sindresorhus/fast-cli;NonML;JavaScript
sindresorhus/gulp-imagemin;NonML;JavaScript
sindresorhus/pageres;NonML;TypeScript
sindresorhus/ponyfill;NonML;
sindresorhus/promise-fun;NonML;
sindresorhus/speed-test;NonML;JavaScript
sintaxi/harp;NonML;JavaScript,Pug,SCSS
sitexa/anires;NonML;Vue,JavaScript
sitexw/FuckAdBlock;NonML;JavaScript
sjdy521/Mojo-Webqq;NonML;Perl,Perl 6,Dockerfile
skarupke/flat_hash_map;NonML;C++
skaterdav85/validatorjs;NonML;JavaScript,Shell
skevy/graphiql-app;NonML;JavaScript,Shell
skidding/jobs-done;NonML;JavaScript
skilldrick/easy6502;NonML;JavaScript
skip2/go-qrcode;NonML;Go
skyfishjy/android-ripple-background;NonML;Java,Groovy
skywind3000/ECDICT;NonML;Python
slacka/WoeUSB;NonML;
slazyk/Observable-Swift;NonML;Swift,Objective-C
slevithan/xregexp;NonML;JavaScript,TypeScript
slicebit/qb;NonML;Go
slim-template/slim;NonML;Ruby,Slim,Haml
smalot/bootstrap-datetimepicker;NonML;JavaScript,Shell
smcllns/css-social-buttons;NonML;
smore-inc/clippy.js;NonML;JavaScript
smpallen99/coherence;NonML;Elixir
snare/voltron;NonML;Python,Shell,C
snoack/python-goto;NonML;Python
soabase/exhibitor;NonML;Java,JavaScript
socketstream/socketstream;NonML;JavaScript,CoffeeScript,Less
sockjs/sockjs-client;NonML;JavaScript,Shell
sockjs/sockjs-node;NonML;JavaScript,Shell
sofastack/sofa-jarslink;NonML;Java,Shell
sofish/typo.css;NonML;
sohutv/cachecloud;NonML;Java,JavaScript,PLpgSQL
sokra/rawact;NonML;JavaScript
soliury/noder-react-native;NonML;JavaScript,Objective-C,Java
solnic/virtus;NonML;Ruby
solodon4/Mach7;NonML;C++,Makefile,Batchfile
solusipse/fiche;NonML;C,Python,Makefile
sonnylazuardi/react-native-nike-running;NonML;JavaScript,Objective-C,Ruby
sorrycc/blog;NonML;
sosbrumadinho/brumadinho_location;NonML;Python,JavaScript,Makefile
soulmachine/leetcode;NonML;
soundcloud/roshi;NonML;Go,Makefile,Ruby
source-foundry/Hack;NonML;Shell,Python,Makefile
sourcegraph/thyme;NonML;Go,Shell
sourcerer-io/hall-of-fame;NonML;Python
soveran/ohm;NonML;Ruby,Lua,Makefile
sparksuite/simplemde-markdown-editor;NonML;JavaScript
spatie/blender;NonML;PHP,JavaScript,Shell
spatie/checklist-going-live;NonML;
spatie/image-optimizer;NonML;PHP
spatie/laravel-collection-macros;NonML;PHP
spatie/laravel-menu;NonML;PHP,Blade
spatie/laravel-sitemap;NonML;PHP,Blade,JavaScript
spatie/laravel-url-signer;NonML;PHP
speedracer/speedracer;NonML;JavaScript
spf13/spf13-vim;NonML;Vim script,Shell,Batchfile
spipu/html2pdf;NonML;PHP,PowerShell,Shell
spite/ccapture.js;NonML;JavaScript,Shell
spite/looper;NonML;JavaScript,GLSL
splitsh/lite;NonML;Go,Shell
spotify/postgresql-metrics;NonML;Python
spray/sbt-revolver;NonML;Scala
spring-guides/tut-spring-security-and-angular-js;NonML;TypeScript,Java,JavaScript
spring-projects/spring-data-book;NonML;Java,AspectJ,JavaScript
spring-projects/spring-loaded;NonML;Java,Groovy,Shell
spymastermatt/thunderbird-monterail;NonML;
sqlectron/sqlectron-gui;NonML;TypeScript,JavaScript,SCSS
sqorn/sqorn;NonML;JavaScript,TypeScript
square/Paralayout;NonML;Swift,Objective-C,Ruby
square/android-times-square;NonML;Java,Shell
square/cube;NonML;JavaScript
square/gifencoder;NonML;Java,Shell
square/haha;NonML;Java
square/java-code-styles;NonML;Shell,Batchfile
square/picasso;NonML;Kotlin,Java,Shell
square/pollexor;NonML;Java
square/shift;NonML;Ruby,Go,JavaScript
square/sqlbrite;NonML;Java,Kotlin,Shell
square/sudo_pair;NonML;Rust,C,Dockerfile
square/whorlwind;NonML;Java,Shell
squeaky-pl/japronto;NonML;C,Python,Shell
sripathikrishnan/redis-rdb-tools;NonML;Python
srsudar/eg;NonML;Python
srvrco/getssl;NonML;Shell,PHP,Python
sschmid/Entitas-CSharp;NonML;C#,Shell
sshiqiao/douyin-ios-objectc;NonML;Objective-C,Ruby
ssloy/tinykaboom;NonML;C++,CMake,Dockerfile
ssloy/tinyraycaster;NonML;C++,CMake,C
ssloy/tinyraytracer;NonML;C++,CMake,Dockerfile
ssloy/tinyrenderer;NonML;C++,CMake,Dockerfile
stackblitz/core;NonML;JavaScript,TypeScript
staltz/react-native-node;NonML;Java,JavaScript,Python
staltz/rxmarbles;NonML;JavaScript
staltz/xstream;NonML;TypeScript,JavaScript,EJS
stared/science-based-games-list;NonML;
stark/Color-Scripts;NonML;Shell,Python,Perl
stark/siji;NonML;Shell
stayradiated/terminal.sexy;NonML;JavaScript,Go,Smalltalk
stefanhafeneger/PushMeBaby;NonML;C,Objective-C
stephen/airsonos;NonML;JavaScript
stephencelis/ghi;NonML;Ruby
stephenfewer/ReflectiveDLLInjection;NonML;C
stevegraham/slanger;NonML;Ruby
stevenbenner/jquery-powertip;NonML;JavaScript
stevenosloan/slack-notifier;NonML;Ruby
steventroughtonsmith/SpriteKitWatchFace;NonML;Objective-C
steventroughtonsmith/marzipanify;NonML;Objective-C
stianeikeland/go-rpio;NonML;Go
stlndm/linke;NonML;Objective-C,C,C++
stof/StofDoctrineExtensionsBundle;NonML;PHP
stormzhang/9GAG;NonML;Java
streadway/amqp;NonML;Go,Shell
streamich/libreact;NonML;TypeScript,JavaScript,Shell
stretchr/gomniauth;NonML;Go
stripe/einhorn;NonML;Ruby,Shell
stripe/mosql;NonML;Ruby
stripe/poncho;NonML;Ruby
strizhechenko/netutils-linux;NonML;Python,Shell,Makefile
strongloop/microgateway;NonML;JavaScript,Dockerfile,Shell
strongloop/strong-pm;NonML;JavaScript,Shell,Ruby
stuartcryan/custom-iterm-applescripts-for-alfred;NonML;AppleScript
stuartsierra/component;NonML;Clojure
stutrek/scrollMonitor;NonML;TypeScript,JavaScript
substack/minimist;NonML;JavaScript
substack/safe-regex;NonML;JavaScript
sudeepag/SAConfettiView;NonML;Swift,Ruby
suitcss/suit;NonML;JavaScript
sujithkanna/SmileyRating;NonML;Java
sumory/lor;NonML;Lua,Shell,Makefile
sunainapai/makesite;NonML;Python,Makefile
sunfusheng/GlideImageView;NonML;Java
sunfusheng/MarqueeView;NonML;Java
supercrabtree/k;NonML;Shell
superherojs/superherojs;NonML;
superscriptjs/superscript;NonML;JavaScript,Scheme
surmon-china/vue-quill-editor;NonML;JavaScript,Vue
survivejs/webpack-merge;NonML;TypeScript,JavaScript
suzeyu1992/repo;NonML;Java
svanoort/pyresttest;NonML;Python,Groovy,Shell
svermeulen/vim-easyclip;NonML;Vim script,Ruby,Python
swagger-api/swagger-node;NonML;JavaScript
swiftgif/SwiftGif;NonML;Swift,Ruby,Objective-C
swisnl/jQuery-contextMenu;NonML;JavaScript,SCSS,Smarty
sylnsfar/qrcode;NonML;Python
symfony/orm-pack;NonML;
symfony/polyfill-ctype;NonML;PHP
symfony/polyfill-iconv;NonML;PHP
symfony/polyfill-php56;NonML;
symfony/polyfill-php70;NonML;
symfony/polyfill-php72;NonML;PHP
symfony/polyfill-util;NonML;PHP
symfony/psr-http-message-bridge;NonML;PHP
syntaxhighlighter/syntaxhighlighter;NonML;JavaScript
syscl/Enable-HiDPI-OSX;NonML;Shell
syt123450/giojs;NonML;JavaScript
szad670401/end-to-end-for-chinese-plate-recognition;NonML;Python
szwacz/fs-jetpack;NonML;TypeScript,JavaScript
t00sh/rop-tool;NonML;C,Shell,C++
t9md/atom-vim-mode-plus;NonML;CoffeeScript,JavaScript,Less
tabatkins/railroad-diagrams;NonML;Python,JavaScript
tachyons-css/react-native-style-tachyons;NonML;TypeScript
tajo/react-portal;NonML;JavaScript
takeoutweight/clojure-scheme;NonML;Clojure,Shell,Scheme
tallesl/Rich-Hickey-fanclub;NonML;Common Lisp,C#,Java
tanakh/cmdline;NonML;C,C++
tanepiper/SublimeText-Nodejs;NonML;Python,JavaScript
tangzhenyu/SemanticSegmentation_DL;NonML;Jupyter Notebook,Python,Shell
taniarascia/wp-functions;NonML;
taoxugit/AttnGAN;NonML;Python
tapmodo/Jcrop;NonML;JavaScript,Shell
tarek360/RichPath;NonML;Kotlin,Java
tarm/serial;NonML;Go
tars/tars;NonML;JavaScript,Less,SCSS
tautologistics/node-htmlparser;NonML;JavaScript
taviso/loadlibrary;NonML;C,Makefile,C++
taylorchen709/vue-admin;NonML;Vue,JavaScript
taylorhakes/fecha;NonML;JavaScript,TypeScript
tbranyen/backbone.layoutmanager;NonML;JavaScript,CoffeeScript
tbruyelle/RxPermissions;NonML;Java
tc39/proposal-binary-ast;NonML;
tchwork/utf8;NonML;PHP
tdebatty/java-string-similarity;NonML;Java
tdginternet/TGCameraViewController;NonML;Objective-C,Swift,Ruby
tdryer/hangups;NonML;Python,Makefile,Dockerfile
teampoltergeist/poltergeist;NonML;Ruby,JavaScript,CoffeeScript
technicalpickles/homesick;NonML;Ruby
technicalpickles/jeweler;NonML;Ruby,Gherkin
techpines/express.io;NonML;JavaScript,CoffeeScript
teddysun/shadowsocks_install;NonML;Shell,Dockerfile
telerik/JustDecompileEngine;NonML;C#,Batchfile
ten1seven/jRespond;NonML;JavaScript
tenex/rails-assets;NonML;Ruby,CoffeeScript,Shell
tensorflow/nmt;NonML;Python,Shell
tensorspace-team/tensorspace;NonML;JavaScript,Shell
tenta-browser/tenta-dns;NonML;Go,Shell,Batchfile
teodorpatras/SideMenuController;NonML;Swift,Ruby,Objective-C
terinjokes/gulp-uglify;NonML;JavaScript
ternjs/tern_for_sublime;NonML;Python,JavaScript
terrakok/Cicerone;NonML;Kotlin,Java
terrymun/Fluidbox;NonML;JavaScript
terwanerik/ScrollTrigger;NonML;JavaScript
tessalt/echo-chamber-js;NonML;JavaScript,Shell
textAngular/textAngular;NonML;JavaScript
the-laughing-monkey/cicada-platform;NonML;
thednp/kute.js;NonML;JavaScript,TypeScript
theiterators/akka-http-microservice;NonML;Scala,Procfile
thejerf/suture;NonML;Go,Shell
themattrix/bash-concurrent;NonML;Shell
then/promise;NonML;JavaScript
thenbsp/wechat;NonML;PHP
theori-io/pwnjs;NonML;JavaScript
thephpleague/geotools;NonML;PHP
thephpleague/glide;NonML;PHP
thesabbir/simple-line-icons;NonML;JavaScript
thinkgem/jeesite;NonML;JavaScript,Java,PHP
thinkpixellab/flatland;NonML;Vim script
thisredone/rb;NonML;Ruby
tholman/github-corners;NonML;
tholman/intense-images;NonML;JavaScript
thomasp85/patchwork;NonML;R
thoughtbot/Argo;NonML;Swift,Shell,Ruby
thoughtbot/formulaic;NonML;Ruby
thoughtbot/gitsh;NonML;Ruby,C,M4
thoughtbot/griddler;NonML;Ruby,JavaScript
thoughtbot/shoulda;NonML;Ruby,Shell
threepointone/glamor;NonML;JavaScript
throttled/throttled;NonML;Go,Shell,Makefile
thuss/standalone-migrations;NonML;Ruby
thymeleaf/thymeleaf;NonML;Java
tiann/epic;NonML;Java,C++,CMake
tianshaojie/AndroidFine;NonML;Java,Shell
tianzhuo112/VTMagic;NonML;Objective-C,Ruby
tid-kijyun/Kanna;NonML;Swift,Shell,Objective-C
tideways/php-xhprof-extension;NonML;C,PHP,Batchfile
tidwall/buntdb;NonML;Go
tidwall/sjson;NonML;Go
tidyverse/magrittr;NonML;R,C
tigerguixh/QuickNews;NonML;Java
tijsverkoyen/CssToInlineStyles;NonML;PHP
tildeio/htmlbars;NonML;JavaScript
tilo/smarter_csv;NonML;Ruby
timdonnelly/Advance;NonML;Swift,Ruby,Shell
timegridio/timegrid;NonML;PHP,JavaScript,Blade
timekit-io/booking-js;NonML;JavaScript,SCSS
timest/goscan;NonML;Go
timusus/RecyclerView-FastScroll;NonML;Java
tipsy/bubbly-bg;NonML;JavaScript
tispr/tispr-card-stack;NonML;Swift,Objective-C,Ruby
titoBouzout/Dictionaries;NonML;Python
titoBouzout/SideBarEnhancements;NonML;Python,Batchfile
tj/node-prune;NonML;Go
tjallingt/react-youtube;NonML;JavaScript
tkarras/progressive_growing_of_gans;NonML;Python
tkipf/gae;NonML;Python
tkipf/pygcn;NonML;Python
tleunen/babel-plugin-module-resolver;NonML;JavaScript
tmcw/big;NonML;JavaScript
tmdvs/TDBadgedCell;NonML;Swift
tmm1/rbtrace;NonML;Ruby,C,Shell
tmux-plugins/tmux-sensible;NonML;Shell
toastdriven/restless;NonML;Python
tobegit3hub/advisor;NonML;Jupyter Notebook,Python,JavaScript
tobyhede/go-underscore;NonML;Go
toddwschneider/nyc-taxi-data;NonML;R,Shell,Ruby
todoroo/astrid;NonML;Java,C,Assembly
todotxt/todo.txt-android;NonML;Java
todotxt/todo.txt-cli;NonML;Shell,Makefile
togiberlin/ui-ux-designer-roadmap;NonML;
toland/qlmarkdown;NonML;C,Objective-C,Shell
tomahawk-player/tomahawk;NonML;C++,CMake,JavaScript
tomchentw/react-toastr;NonML;JavaScript
tomgi/git_stats;NonML;Ruby,JavaScript
tomgoldstein/loss-landscape;NonML;Python,Shell
tomkp/react-split-pane;NonML;JavaScript
tommcfarlin/WordPress-Widget-Boilerplate;NonML;PHP,JavaScript
tomnomnom/gron;NonML;Go,Shell,PHP
tompollard/phd_thesis_markdown;NonML;Makefile,JavaScript,Shell
tomvanzummeren/TZStackView;NonML;Swift,Ruby,Objective-C
tonsky/AnyBar;NonML;Objective-C,Makefile,AppleScript
tonyhb/redux-ui;NonML;JavaScript
tonymillion/Reachability;NonML;Objective-C,Ruby,Rich Text Format
toolswatch/blackhat-arsenal-tools;NonML;
top-think/thinkphp;NonML;PHP,Smarty
topojson/topojson;NonML;JavaScript
torch/torch7;NonML;C,Lua,CMake
torchnet/torchnet;NonML;Lua,CMake
tortilla/tortilla;NonML;Python
totond/TextPathView;NonML;Java
toxicFork/react-three-renderer;NonML;JavaScript
tpope/vim-eunuch;NonML;Vim script
tpope/vim-speeddating;NonML;Vim script
trailblazer/reform;NonML;Ruby
trakt/Plex-Trakt-Scrobbler;NonML;Python,Shell,Batchfile
transitive-bullshit/create-react-library;NonML;JavaScript,TypeScript
transitive-bullshit/functional-typescript;NonML;TypeScript,JavaScript
travis-ci/travis-ci;NonML;
trello/RxLifecycle;NonML;Java,Kotlin
trentm/node-bunyan;NonML;JavaScript,Perl,Python
trogdoro/xiki;NonML;Ruby,Emacs Lisp,Shell
truebit/xUnique;NonML;Python
ttlequals0/autovpn;NonML;Shell,Python
tuguangquan/mybatis;NonML;Java,TSQL,SQLPL
tumobi/nideshop;NonML;JavaScript
tumobi/nideshop-mini-program;NonML;JavaScript
tumtumtum/StreamingKit;NonML;Objective-C,Ruby,Rich Text Format
tunabrain/tungsten;NonML;C++,CMake,GLSL
turing-tech/MaterialScrollBar;NonML;Java
tus/tus-resumable-upload-protocol;NonML;
tuupola/lazyload;NonML;JavaScript,Makefile
tvillarete/apple-music-js;NonML;JavaScript
twhite96/js-dev-reads;NonML;
twitter/AnomalyDetection;NonML;R
twolfson/sexy-bash-prompt;NonML;Shell,Makefile,Roff
twostraws/HackingWithSwift;NonML;Swift,JavaScript
txusballesteros/sliding-deck;NonML;Java
typekit/webfontloader;NonML;JavaScript,Ruby
typelift/SwiftCheck;NonML;Swift,Python,Ruby
typelift/Swiftz;NonML;Swift,Ruby,C
tzutalin/dlib-android-app;NonML;Java,Shell,Makefile
uber/cherami-server;NonML;Go,Makefile,Dockerfile
uber/pyflame;NonML;C++,Python,M4
uber/ringpop-go;NonML;Go,Shell,Makefile
uber/signals-ios;NonML;Objective-C,Swift,Ruby
uberspot/2048-android;NonML;Java
ubilabs/geocomplete;NonML;JavaScript,Shell
udacity/cs344;NonML;Cuda,C++,Perl
udacity/self-driving-car;NonML;Jupyter Notebook,C++,Python
udacity/self-driving-car-sim;NonML;C#,ShaderLab,GLSL
ue4plugins/StreetMap;NonML;C++,C#,C
ujjwalkarn/DataSciencePython;NonML;Python,R
ukdtom/WebTools.bundle;NonML;Python,JavaScript
ulisesbocchio/jasypt-spring-boot;NonML;Java
umdjs/umd;NonML;JavaScript
umhan35/react-native-search-bar;NonML;Objective-C,Java,JavaScript
umpirsky/country-list;NonML;PHP
unbug/codelf;NonML;JavaScript,SCSS
unconed/mathbox;NonML;JavaScript,CoffeeScript,GLSL
unixhot/waf;NonML;Lua
unixpickle/JamWiFi;NonML;Objective-C,C,Rich Text Format
unknwon/go-study-index;NonML;
unrolled/render;NonML;Go,Makefile
uohzxela/clean-code-ruby;NonML;Ruby
upspin/upspin;NonML;Go,Shell
ustream/openduty;NonML;Python,JavaScript,Shell
uw-labs/bloomrpc;NonML;TypeScript,JavaScript,SCSS
v3n0m-Scanner/V3n0M-Scanner;NonML;Python,Dockerfile,Shell
vadimdemedes/trevor;NonML;JavaScript
vaguileradiaz/tinfoleak;NonML;Python
valderman/haste-compiler;NonML;Haskell,C,JavaScript
valor-software/ng2-table;NonML;TypeScript,JavaScript
valyala/fastjson;NonML;Go
vanhoefm/krackattacks;NonML;JavaScript,Python
varHarrie/varharrie.github.io;NonML;Vue,TypeScript,JavaScript
variety/variety;NonML;JavaScript,Shell
varunest/SparkButton;NonML;Java
vas3k/btt-touchbar-presets;NonML;AppleScript
vasanthk/js-bits;NonML;JavaScript
vasanthk/react-bits;NonML;
vbence/stream-m;NonML;Java,JavaScript
vboxme/Portable-VirtualBox;NonML;AutoIt,Batchfile
vccw-team/vccw;NonML;Ruby,Shell,PHP
vczh-libraries/GacUI;NonML;C++,Makefile,C
vdaubry/github-awards;NonML;Ruby,JavaScript
vdumoulin/conv_arithmetic;NonML;Python
vdurmont/emoji-java;NonML;Java,JavaScript
vekexasia/android-edittext-validator;NonML;Java
vektah/CodeGlance;NonML;Kotlin,Java,Python
veltman/clmystery;NonML;
venantius/ultra;NonML;Clojure
venmo/VENTouchLock;NonML;Objective-C,Ruby
vfr/Reader;NonML;Objective-C
vialer/vialer-js;NonML;JavaScript,Vue,Nix
vibora-io/vibora;NonML;Python
victorjonsson/jQuery-Form-Validator;NonML;JavaScript
victorporof/Sublime-HTMLPrettify;NonML;JavaScript,Python
viewflow/django-fsm;NonML;Python,Jinja
vikmeup/SCLAlertView-Swift;NonML;Swift,Objective-C,Makefile
viljamis/vue-design-system;NonML;JavaScript,Vue,SCSS
vim-china/hello-vim;NonML;
vincentSea/vue-webapp;NonML;Vue,TypeScript,JavaScript
vipshop/vjtools;NonML;Java,Shell,Batchfile
vipulasri/Timeline-View;NonML;Kotlin,Java
virtphp/virtphp;NonML;PHP,Shell,Puppet
visionmedia/deploy;NonML;Shell,Makefile
vivian8725118/TimeLine;NonML;Java
vk-com/kphp-kdb;NonML;C,C++,Python
vkostyukov/scalacaster;NonML;Scala
vkuznecovas/mouthful;NonML;Go,JavaScript,SCSS
vladikoff/chromeos-apk;NonML;JavaScript
vladocar/screenshoteer;NonML;JavaScript
vladotesanovic/ngSemantic;NonML;TypeScript,JavaScript
vlandham/js_data;NonML;JavaScript
vmg/houdini;NonML;C,Makefile
vmware/dispatch;NonML;Go,Shell,Makefile
vodkabears/Remodal;NonML;JavaScript
voghDev/PdfViewPager;NonML;Java
voilet/cmdb;NonML;JavaScript,Python,Stylus
volosoft/jtable;NonML;JavaScript,Batchfile
voodooattack/nexusjs;NonML;C++,CMake,JavaScript
vozlt/nginx-module-vts;NonML;C,Perl,Shell
vrana/notorm;NonML;PHP
vuejs/roadmap;NonML;
vuejs/vue-docs-zh-cn;NonML;
vuejs/vue-hackernews-2.0;NonML;JavaScript,Vue
vuejs/vue-web-component-wrapper;NonML;JavaScript
vuvuzela/vuvuzela;NonML;Go
vvo/gifify;NonML;JavaScript
vysheng/tg;NonML;C,M4,Shell
vzex/dog-tunnel;NonML;Go,Shell,Makefile
w3c/webcomponents;NonML;JavaScript
w446108264/XhsEmoticonsKeyboard;NonML;Java
wajahatkarim3/EasyFlipView;NonML;Java
walle/gimli;NonML;Ruby
wandenberg/nginx-push-stream-module;NonML;C,Ruby,JavaScript
wangchenyan/ponymusic;NonML;Java
wangdahoo/vonic;NonML;Vue,JavaScript
wangdicoder/react-native-Gank;NonML;JavaScript,Objective-C,Java
wangrui460/WRNavigationBar;NonML;Objective-C,Ruby
wangyu-/UDPspeeder;NonML;C++,C,Makefile
wangzailfm/WanAndroidClient;NonML;Kotlin
warpling/Macmoji;NonML;Python
wavesoft/dot-dom;NonML;JavaScript
wavexx/screenkey;NonML;Python,Makefile
waylau/essential-netty-in-action;NonML;
wazrx/XWTransition;NonML;Objective-C
wbotelhos/raty;NonML;JavaScript
wbyoung/avn;NonML;JavaScript,Shell
wchaowu/javascript;NonML;JavaScript
wclimb/Koa2-blog;NonML;JavaScript
weareoutman/clockpicker;NonML;JavaScript
weavejester/environ;NonML;Clojure
weavejester/hiccup;NonML;Clojure
webglearth/webglearth2;NonML;JavaScript,Makefile
webismymind/editablegrid;NonML;JavaScript,PHP
webkul/coolhue;NonML;JavaScript
webkul/vivid;NonML;JavaScript
webmachine/webmachine;NonML;Erlang,JavaScript,Makefile
webmodules/jsonp;NonML;JavaScript
webodf/WebODF;NonML;JavaScript,C,CMake
webpack-contrib/extract-text-webpack-plugin;NonML;JavaScript
webpack-contrib/webpack-hot-middleware;NonML;JavaScript
webrtc/apprtc;NonML;JavaScript,Python,Go
websanova/vue-auth;NonML;JavaScript
websiddu/sketch-material;NonML;JavaScript
websocket-client/websocket-client;NonML;Python
webx/citrus;NonML;Java,JavaScript,Groovy
wecatch/china_regions;NonML;JavaScript,Python,Handlebars
weixin/Miaow;NonML;JavaScript
welefen/pjax;NonML;JavaScript
wellcaffeinated/PhysicsJS;NonML;JavaScript
wendux/DSBridge-Android;NonML;Java,JavaScript,TypeScript
wendux/DSBridge-IOS;NonML;Objective-C,Ruby,Swift
wentin/cssicon;NonML;SCSS,JavaScript
wertarbyte/autorandr;NonML;Shell
wesbos/aprilFools.css;NonML;
wesbos/css-grid;NonML;
weslly/ColorPicker;NonML;Python
wesm/feather;NonML;JavaScript,Python,R
wg/wrk;NonML;C,Lua,Makefile
what-studio/profiling;NonML;Python,C
whilu/AndroidTagView;NonML;Java
whyrusleeping/gx;NonML;Go,Shell,Makefile
wichtounet/thor-os;NonML;C++,Makefile,Assembly
willdurand/EmailReplyParser;NonML;PHP
willdurand/Hateoas;NonML;PHP
willdurand/Negotiation;NonML;PHP
willfarrell/alfred-workflows;NonML;JavaScript
willowtreeapps/Hyperion-iOS;NonML;Objective-C,Ruby,Shell
wilsonpage/fastdom;NonML;JavaScript
winghc/hadoop2x-eclipse-plugin;NonML;Java,Shell
winjs/winjs;NonML;JavaScript,TypeScript
wireservice/agate;NonML;Python,Jupyter Notebook
wiseodd/generative-models;NonML;Python
wisk/medusa;NonML;C++,Python,CMake
wiztools/rest-client;NonML;Java,Shell
wnameless/docker-oracle-xe-11g;NonML;Shell,Dockerfile
woocommerce/FlexSlider;NonML;JavaScript
wooga/eredis;NonML;Erlang,Makefile,Elixir
worawit/MS17-010;NonML;Python,Assembly
workshopper/stream-adventure;NonML;JavaScript,Shell
worldveil/dejavu;NonML;Python,Shell,Dockerfile
woxingxiao/BubbleSeekBar;NonML;Java
woxingxiao/GracefulMovies;NonML;Java
wq/django-rest-pandas;NonML;Python,Shell
write2munish/Akka-Essentials;NonML;Java,Scala
wsdjeg/vim-galore-zh_cn;NonML;Vim script
wtsxDev/Penetration-Testing;NonML;
wuapnjie/StickerView;NonML;Java
wuchong/jacman;NonML;JavaScript
wummel/linkchecker;NonML;Python,C,Yacc
wustor/GangedRecyclerview;NonML;Java,Kotlin
wuyr/PathLayoutManager;NonML;Java
wvanbergen/chunky_png;NonML;Ruby
wwwtyro/cryptico;NonML;JavaScript,Shell
wyh267/FalconEngine;NonML;Go,Makefile,Shell
x-tag/core;NonML;JavaScript
x2on/OpenSSL-for-iPhone;NonML;Shell,Objective-C,Perl
xat/castnow;NonML;JavaScript
xceedsoftware/DocX;NonML;C#,Rich Text Format
xd4rker/MinerBlock;NonML;JavaScript
xdamman/selection-sharer;NonML;JavaScript,Shell
xdan/datetimepicker;NonML;JavaScript,Smarty
xdanaux/moderncv;NonML;
xenv/gushici;NonML;Java
xflux-gui/fluxgui;NonML;Python
xhamr/fave-button;NonML;Swift,Objective-C,Ruby
xiangsudian/CaoMei;NonML;
xiaohaibin/OpenEyes;NonML;Java
xiaokaike/vue-color;NonML;Vue,JavaScript
xiaoxu193/PyTeaser;NonML;Python
ximsfei/Android-skin-support;NonML;Java,Shell
xingda920813/HelloDaemon;NonML;Java
xinyu198736/js2image;NonML;JavaScript
xissburg/XBPageCurl;NonML;Objective-C,Ruby,GLSL
xlsdg/vue-echarts-v3;NonML;JavaScript
xluohome/phonedata;NonML;Go
xmartlabs/XLActionController;NonML;Swift,Objective-C,Ruby
xmartlabs/XLForm;NonML;Objective-C,Ruby,Swift
xmuSistone/DragRankSquare;NonML;Java
xmuSistone/VegaLayoutManager;NonML;Java
